Statistic	a	b	c	d	NrSites	Estimate_Total	Estimate_Jackknife	StdErr_Jackknife	Z_score_Jackknife
F2	Yoruba	Kalash			593124	4.5530e-2	4.5530e-2	3.1580e-4	144.17623831657042
F2	Yoruba	Karitiana			593124	8.0274e-2	8.0274e-2	5.0430e-4	159.18045338908084
F2	Yoruba	Makrani			593124	3.7091e-2	3.7091e-2	2.9054e-4	127.66205740966917
F2	Yoruba	Mandenka			593124	2.2053e-3	2.2053e-3	5.0215e-5	43.91726459507651
F2	Yoruba	Mayan			593124	5.9758e-2	5.9758e-2	4.8204e-4	123.968969339996
F2	Yoruba	Mozabite			593124	2.8717e-2	2.8717e-2	2.9425e-4	97.59603068441464
F2	Yoruba	Orcadian			593124	4.3925e-2	4.3925e-2	3.0915e-4	142.08521834047312
F2	Yoruba	Palestinian			593124	3.5635e-2	3.5635e-2	2.6730e-4	133.31454891682029
F2	Yoruba	Papuan			593124	6.8316e-2	6.8316e-2	6.1762e-4	110.6122879514611
F2	Yoruba	Pathan			593124	3.8770e-2	3.8770e-2	2.9069e-4	133.3741386458573
F2	Yoruba	Pima			593124	6.9994e-2	6.9994e-2	5.4248e-4	129.02469385208832
F2	Yoruba	Russian			593124	4.2705e-2	4.2705e-2	3.1362e-4	136.16918827517011
F2	Yoruba	Sardinian			593124	4.4227e-2	4.4227e-2	3.1663e-4	139.68078608155477
F2	Yoruba	Sindhi_Pakistan			593124	3.8543e-2	3.8543e-2	2.8137e-4	136.9825670475205
F2	Yoruba	Yakut			593124	5.0727e-2	5.0727e-2	3.9113e-4	129.69267912526192
F2	Yoruba	Yoruba			593124	0.0000	0.0000	0.0000	NaN
